,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bilateral_diameter,param_dp,param_gaussian_kernel,param_max_radius,param_median_kernel,param_method,param_min_dist,param_min_radius,param_param1,param_param2,param_use_bilateral_blur,param_use_gaussian_blur,param_use_median_blur,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.20794005393981935,0.08033770223614403,216.97969965934755,32.26879984202327,9,1,5,500,11,3,1000,50,20,20,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 20, 'param2': 20, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-7.985950940558921,-11.80273568429556,-70.72455920082037,-23.73149103059191,-42.69099469121861,-31.387146309497076,23.086719919471207,23
1,0.20218052864074706,0.08707433291524139,151.59592399597167,28.906036755311014,9,1,5,500,11,3,1000,50,20,30,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 20, 'param2': 30, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-7.985950940558921,-11.80273568429556,-44.20838658885693,-23.73149103059191,-23.55399972100993,-22.25651279306265,12.638624827897821,18
2,0.33260884284973147,0.08828355820031042,111.65533123016357,24.149146918980176,9,1,5,500,11,3,1000,50,20,40,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 20, 'param2': 40, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-7.985950940558921,-11.80273568429556,-18.218403044502868,-23.73149103059191,-23.55399972100993,-17.058516084191837,6.29285159477881,13
3,0.4920766353607178,0.2538253962521804,85.34828691482544,20.925448363506835,9,1,5,500,11,3,1000,50,20,50,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 20, 'param2': 50, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-7.985950940558921,-11.80273568429556,-18.218403044502868,-23.73149103059191,-23.55399972100993,-17.058516084191837,6.29285159477881,13
4,0.40325345993041994,0.25607401327821816,63.04025416374206,16.583127969488785,9,1,5,500,11,3,1000,50,20,60,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 20, 'param2': 60, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-7.985950940558921,-11.80273568429556,-18.218403044502868,-23.73149103059191,-23.55399972100993,-17.058516084191837,6.29285159477881,13
5,0.4195354461669922,0.07888833611749357,53.12146596908569,15.035717918257044,9,1,5,500,11,3,1000,50,20,70,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 20, 'param2': 70, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-7.985950940558921,-11.80273568429556,-18.218403044502868,-23.73149103059191,-23.504036525380904,-17.04852344506603,6.282560509648627,12
6,0.45699167251586914,0.09310111166769887,45.59187393188476,16.421165103806846,9,1,5,500,11,3,1000,50,20,80,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 20, 'param2': 80, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-7.985950940558921,-11.767881761378776,-18.218403044502868,-23.73149103059191,-21.92143103986952,-16.725031563380398,5.987788647860288,11
7,0.21747264862060547,0.1351625859260674,38.5062337398529,15.161521019046642,9,1,5,500,11,3,1000,50,20,100,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 20, 'param2': 100, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-7.585539192245704,-11.767881761378776,-18.218403044502868,-23.775415014965922,-20.0108565910506,-16.271619120828774,5.82770026775049,10
8,0.399783992767334,0.12064004044401588,122.23720760345459,21.86272877107301,9,1,5,500,11,3,1000,50,30,20,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 30, 'param2': 20, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-39.31666105255709,-11.127957783363017,-67.7527846452587,-38.851450883455755,-66.86463239456258,-44.78269735183943,21.03775415016586,26
9,0.3243438243865967,0.1550377369704064,91.1549174785614,22.110542242227552,9,1,5,500,11,3,1000,50,30,30,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 30, 'param2': 30, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-37.922807026695814,-11.127957783363017,-36.697023079302824,-38.851450883455755,-20.987950309194794,-29.11743781640244,11.130549034667546,19
10,0.3880753517150879,0.1279658667484868,68.44583249092102,17.467736692659415,9,1,5,500,11,3,1000,50,30,40,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 30, 'param2': 40, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-12.32559348396799,-11.127957783363017,-10.611793512368715,-11.000093886581029,-20.987950309194794,-13.210677795095108,3.9305965291600913,6
11,0.4841287612915039,0.10487737694089047,52.46256761550903,14.866482671113427,9,1,5,500,11,3,1000,50,30,50,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 30, 'param2': 50, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-12.32559348396799,-11.127957783363017,-10.611793512368715,-11.000093886581029,-20.987950309194794,-13.210677795095108,3.9305965291600913,6
12,0.2476953983306885,0.19823025311178663,43.79438509941101,13.196540210329442,9,1,5,500,11,3,1000,50,30,60,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 30, 'param2': 60, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-12.32559348396799,-11.127957783363017,-10.611793512368715,-11.000093886581029,-20.987950309194794,-13.210677795095108,3.9305965291600913,6
13,0.32964863777160647,0.06364899030815693,38.22277522087097,11.467537559566685,9,1,5,500,11,3,1000,50,30,70,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 30, 'param2': 70, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-12.32559348396799,-11.127957783363017,-10.611793512368715,-11.000093886581029,-20.006375566632475,-13.014362846582646,3.5426201609454835,5
14,0.3061245918273926,0.12549045316410543,32.932116460800174,12.643942039984791,9,1,5,500,11,3,1000,50,30,80,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 30, 'param2': 80, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-12.32559348396799,-11.09310386044623,-10.611793512368715,-11.000093886581029,-19.355381628054385,-12.87719327428367,3.289671713249564,4
15,0.33834247589111327,0.10859787486887773,29.35378122329712,11.712635455127383,9,1,5,500,11,3,1000,50,30,100,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 30, 'param2': 100, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-11.925181735654773,-11.09310386044623,-10.611793512368715,-11.044017870955035,-8.848242224711637,-10.704467840827277,1.0208463802952013,2
16,0.24125752449035645,0.13881748668952537,82.8657304763794,16.01226709156148,9,1,5,500,11,3,1000,50,40,20,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 40, 'param2': 20, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-38.499479876318645,-7.640991203176671,-54.104031520394905,-63.232349376374486,-74.06027650552286,-47.507425696357515,23.09250097468748,27
17,0.3321052551269531,0.14537625368942333,64.63254418373108,14.546797739821018,9,1,5,500,11,3,1000,50,40,30,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 40, 'param2': 30, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-38.060100343449555,-7.640991203176671,-25.504285866979473,-32.17895298132352,-46.78590685860317,-30.034047450706474,13.203110591862515,20
18,0.3246572494506836,0.025874447592413204,46.8924617767334,11.275611427134178,9,1,5,500,11,3,1000,50,40,40,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 40, 'param2': 40, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-14.144704982539912,-7.640991203176671,-7.944098627812794,-14.351709818080993,-46.738520761889745,-18.164005078700022,14.576499057286217,17
19,0.3520360469818115,0.05817951639029811,38.87881064414978,10.99130823833079,9,1,5,500,11,3,1000,50,40,50,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 40, 'param2': 50, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-14.144704982539912,-7.640991203176671,-7.944098627812794,-14.351709818080993,-22.35596392880339,-13.28749371208275,5.376604518907768,9
20,0.31624374389648435,0.030646812394269675,31.603057861328125,7.903663636628717,9,1,5,500,11,3,1000,50,40,60,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 40, 'param2': 60, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-14.144704982539912,-7.640991203176671,-7.944098627812794,-11.893131446046013,-19.17386049333974,-12.159357350583026,4.275506391847062,3
21,0.2423253059387207,0.09731629367549204,27.332524824142457,7.543180557899002,9,1,5,500,11,3,1000,50,40,70,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 40, 'param2': 70, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-14.144704982539912,-7.640991203176671,-7.944098627812794,-11.893131446046013,-7.924560216553705,-9.909497295225819,2.6389647825162394,1
22,0.1870258331298828,0.1351254534846918,24.931413698196412,8.220978360473906,9,1,5,500,11,3,1000,50,40,80,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 40, 'param2': 80, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-14.144704982539912,-7.606137280259885,-41.81103604985658,-11.893131446046013,-9.905776943956752,-17.072157340531827,12.556806521473803,16
23,0.19479131698608398,0.12413753071755415,23.63329062461853,7.711716372518488,9,1,5,500,11,3,1000,50,40,100,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 40, 'param2': 100, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-45.693626392467856,-7.606137280259885,-41.81103604985658,-11.847679507830383,-78.76109411116211,-37.14391466831536,25.84279018858116,25
24,0.2572824478149414,0.06802768958551393,61.0982825756073,11.067814192593248,9,1,5,500,11,3,1000,50,50,20,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 50, 'param2': 20, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-58.316356742124185,-6.352485940158973,-95.93235754085886,-38.95304208919215,-114.76182187839338,-62.863212838145515,38.91751886187593,31
25,0.27286906242370607,0.09836278985883289,47.92653741836548,10.813421294118395,9,1,5,500,11,3,1000,50,50,30,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 50, 'param2': 30, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-35.634743960374564,-6.352485940158973,-53.447860222217905,-26.974690454068817,-36.18418887813283,-31.718793890990618,15.319156879153736,24
26,0.2590005397796631,0.09868606636479793,35.47063322067261,9.721381502500634,9,1,5,500,11,3,1000,50,50,40,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 50, 'param2': 40, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-13.46162708213323,-6.352485940158973,-41.23374530577955,-12.705834808997855,-80.75199715536952,-30.901138058487824,27.67566746976832,21
27,0.2657270908355713,0.07309329871680859,28.369172477722167,7.036907161834317,9,1,5,500,11,3,1000,50,50,50,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 50, 'param2': 50, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-45.63823296764712,-6.352485940158973,-76.70907516196512,-46.55790993358852,-80.75199715536952,-51.201940231745844,26.787367182019736,28
28,0.21628456115722655,0.09790031844589456,24.769438171386717,6.868510149683916,9,1,5,500,11,3,1000,50,50,60,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 50, 'param2': 60, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-45.63823296764712,-6.352485940158973,-76.70907516196512,-46.55790993358852,-119.39931216637153,-58.931403233946256,37.594595052507444,29
29,0.2232822895050049,0.15166412688490755,22.0953989982605,5.1976082913143555,9,1,5,500,11,3,1000,50,50,70,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 50, 'param2': 70, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-45.729142058556214,-6.352485940158973,-76.70907516196512,-46.55790993358852,-119.39931216637153,-58.949585052128064,37.588183136012084,30
30,0.18511762619018554,0.09204691438630395,20.505225372314452,5.089455753562851,9,1,5,500,11,3,1000,50,50,80,True,True,True,"{'bilateral_diameter': 9, 'dp': 1, 'gaussian_kernel': 5, 'max_radius': 500, 'median_kernel': 11, 'method': 3, 'min_dist': 1000, 'min_radius': 50, 'param1': 50, 'param2': 80, 'use_bilateral_blur': True, 'use_gaussian_blur': True, 'use_median_blur': True}",-141.67027045878314,-6.317632017242185,-76.70907516196512,-46.55790993358852,-119.44693121399058,-78.1403637571139,48.785830589890736,33
